sid,stid,name,ord,part,opt
7076,23,rateus-pl,3,1,54
7076,23,rateus-pl,3,2,12
7076,23,rateus-pl,3,3,43
7076,23,rateus-pl,3,4,50
7077,23,rateus-pl,1,0,0
7077,23,rateus-pl,1,1,97
7077,23,rateus-pl,1,2,99
7077,23,rateus-pl,1,3,99
7077,23,rateus-pl,1,4,98
7078,23,rateus-pl,2,0,70
7078,23,rateus-pl,2,1,50
7078,23,rateus-pl,2,2,0
7078,23,rateus-pl,2,3,6
7078,23,rateus-pl,2,4,80
7079,23,rateus-pl,0,0,24
7079,23,rateus-pl,0,1,44
7079,23,rateus-pl,0,2,16
7079,23,rateus-pl,0,3,57
7079,23,rateus-pl,0,4,23
7081,23,rateus-pl,2,0,91
7081,23,rateus-pl,2,1,92
7081,23,rateus-pl,2,2,2
7081,23,rateus-pl,2,3,30
7081,23,rateus-pl,2,4,97
7082,23,rateus-pl,3,0,51
7082,23,rateus-pl,3,1,58
7082,23,rateus-pl,3,2,47
7082,23,rateus-pl,3,3,49
7082,23,rateus-pl,3,4,39
7083,23,rateus-pl,0,0,0
7083,23,rateus-pl,0,1,99
7083,23,rateus-pl,0,2,98
7083,23,rateus-pl,0,3,99
7083,23,rateus-pl,0,4,0
7084,23,rateus-pl,1,0,77
7084,23,rateus-pl,1,1,59
7084,23,rateus-pl,1,2,25
7084,23,rateus-pl,1,3,78
7084,23,rateus-pl,1,4,81
7085,23,rateus-pl,2,0,75
7085,23,rateus-pl,2,1,59
7085,23,rateus-pl,2,2,17
7085,23,rateus-pl,2,3,62
7085,23,rateus-pl,2,4,77
7087,23,rateus-pl,3,0,88
7087,23,rateus-pl,3,1,52
7087,23,rateus-pl,3,2,7
7087,23,rateus-pl,3,3,41
7087,23,rateus-pl,3,4,88
7088,23,rateus-pl,0,0,15
7088,23,rateus-pl,0,1,53
7088,23,rateus-pl,0,2,99
7088,23,rateus-pl,0,3,0
7088,23,rateus-pl,0,4,0
7089,23,rateus-pl,1,0,44
7089,23,rateus-pl,1,1,55
7089,23,rateus-pl,1,2,41
7089,23,rateus-pl,1,3,76
7089,23,rateus-pl,1,4,32
7090,23,rateus-pl,2,0,79
7090,23,rateus-pl,2,1,86
7090,23,rateus-pl,2,2,7
7090,23,rateus-pl,2,3,23
7090,23,rateus-pl,2,4,85
7091,23,rateus-pl,3,0,76
7091,23,rateus-pl,3,1,74
7091,23,rateus-pl,3,2,4
7091,23,rateus-pl,3,3,4
7091,23,rateus-pl,3,4,88
7093,23,rateus-pl,1,0,15
7093,23,rateus-pl,1,1,49
7093,23,rateus-pl,1,2,77
7093,23,rateus-pl,1,3,83
7093,23,rateus-pl,1,4,50
7094,23,rateus-pl,2,0,91
7094,23,rateus-pl,2,1,89
7094,23,rateus-pl,2,2,16
7094,23,rateus-pl,2,3,42
7094,23,rateus-pl,2,4,96
7095,23,rateus-pl,3,0,70
7095,23,rateus-pl,3,1,28
7095,23,rateus-pl,3,2,1
7095,23,rateus-pl,3,3,52
7095,23,rateus-pl,3,4,78
7096,23,rateus-pl,0,0,1
7096,23,rateus-pl,0,1,71
7096,23,rateus-pl,0,2,77
7096,23,rateus-pl,0,3,52
7096,23,rateus-pl,0,4,0
7097,23,rateus-pl,1,0,8
7097,23,rateus-pl,1,1,59
7097,23,rateus-pl,1,2,59
7097,23,rateus-pl,1,3,83
7097,23,rateus-pl,1,4,26
7098,23,rateus-pl,2,0,72
7098,23,rateus-pl,2,1,81
7098,23,rateus-pl,2,2,0
7098,23,rateus-pl,2,3,99
7098,23,rateus-pl,2,4,99
7100,23,rateus-pl,1,0,92
7100,23,rateus-pl,1,1,64
7100,23,rateus-pl,1,2,25
7100,23,rateus-pl,1,3,99
7100,23,rateus-pl,1,4,50
7101,23,rateus-pl,0,0,1
7101,23,rateus-pl,0,1,57
7101,23,rateus-pl,0,2,60
7101,23,rateus-pl,0,3,0
7101,23,rateus-pl,0,4,0
7102,23,rateus-pl,2,0,99
7102,23,rateus-pl,2,1,76
7102,23,rateus-pl,2,2,9
7102,23,rateus-pl,2,3,3
7102,23,rateus-pl,2,4,96
7103,23,rateus-pl,1,0,12
7103,23,rateus-pl,1,1,90
7103,23,rateus-pl,1,2,94
7103,23,rateus-pl,1,3,94
7103,23,rateus-pl,1,4,24
7105,23,rateus-pl,3,0,74
7105,23,rateus-pl,3,1,48
7105,23,rateus-pl,3,2,7
7105,23,rateus-pl,3,3,7
7105,23,rateus-pl,3,4,48
7106,23,rateus-pl,0,0,2
7106,23,rateus-pl,0,1,98
7106,23,rateus-pl,0,2,98
7106,23,rateus-pl,0,3,50
7106,23,rateus-pl,0,4,0
7107,23,rateus-pl,1,0,0
7107,23,rateus-pl,1,1,77
7107,23,rateus-pl,1,2,5
7107,23,rateus-pl,1,3,99
7107,23,rateus-pl,1,4,3
7108,23,rateus-pl,2,0,75
7108,23,rateus-pl,2,1,53
7108,23,rateus-pl,2,2,3
7108,23,rateus-pl,2,3,29
7108,23,rateus-pl,2,4,79
7109,23,rateus-pl,3,0,54
7109,23,rateus-pl,3,1,22
7109,23,rateus-pl,3,2,2
7109,23,rateus-pl,3,3,18
7109,23,rateus-pl,3,4,25
7110,23,rateus-pl,0,0,35
7110,23,rateus-pl,0,1,64
7110,23,rateus-pl,0,2,59
7110,23,rateus-pl,0,3,51
7110,23,rateus-pl,0,4,57
7111,23,rateus-pl,2,0,91
7111,23,rateus-pl,2,1,56
7111,23,rateus-pl,2,2,0
7111,23,rateus-pl,2,3,1
7111,23,rateus-pl,2,4,76
7112,23,rateus-pl,3,0,62
7112,23,rateus-pl,3,1,49
7112,23,rateus-pl,3,2,15
7112,23,rateus-pl,3,3,24
7112,23,rateus-pl,3,4,81
7113,23,rateus-pl,0,0,89
7113,23,rateus-pl,0,1,73
7113,23,rateus-pl,0,2,37
7113,23,rateus-pl,0,3,47
7113,23,rateus-pl,0,4,52
7115,23,rateus-pl,1,0,6
7115,23,rateus-pl,1,1,78
7115,23,rateus-pl,1,2,51
7115,23,rateus-pl,1,3,99
7115,23,rateus-pl,1,4,25
7116,23,rateus-pl,2,0,84
7116,23,rateus-pl,2,1,60
7116,23,rateus-pl,2,2,17
7116,23,rateus-pl,2,3,70
7116,23,rateus-pl,2,4,83
7117,23,rateus-pl,3,0,98
7117,23,rateus-pl,3,1,45
7117,23,rateus-pl,3,2,2
7117,23,rateus-pl,3,3,6
7117,23,rateus-pl,3,4,16
7118,23,rateus-pl,0,0,37
7118,23,rateus-pl,0,1,55
7118,23,rateus-pl,0,2,57
7118,23,rateus-pl,0,3,44
7118,23,rateus-pl,0,4,21
7119,23,rateus-pl,1,0,22
7119,23,rateus-pl,1,1,68
7119,23,rateus-pl,1,2,61
7119,23,rateus-pl,1,3,99
7119,23,rateus-pl,1,4,28
7120,23,rateus-pl,2,0,99
7120,23,rateus-pl,2,1,98
7120,23,rateus-pl,2,2,0
7120,23,rateus-pl,2,3,0
7120,23,rateus-pl,2,4,98
7121,23,rateus-pl,3,0,90
7121,23,rateus-pl,3,1,55
7121,23,rateus-pl,3,2,7
7121,23,rateus-pl,3,3,14
7121,23,rateus-pl,3,4,77
7122,23,rateus-pl,0,0,12
7122,23,rateus-pl,0,1,99
7122,23,rateus-pl,0,2,60
7122,23,rateus-pl,0,3,71
7122,23,rateus-pl,0,4,0
7123,23,rateus-pl,1,0,0
7123,23,rateus-pl,1,1,90
7123,23,rateus-pl,1,2,93
7123,23,rateus-pl,1,3,90
7123,23,rateus-pl,1,4,62
7124,23,rateus-pl,2,0,99
7124,23,rateus-pl,2,1,4
7124,23,rateus-pl,2,2,3
7124,23,rateus-pl,2,3,4
7124,23,rateus-pl,2,4,86
7125,23,rateus-pl,3,0,50
7125,23,rateus-pl,3,1,5
7125,23,rateus-pl,3,2,0
7125,23,rateus-pl,3,3,2
7125,23,rateus-pl,3,4,18
7126,23,rateus-pl,3,0,92
7126,23,rateus-pl,3,1,59
7126,23,rateus-pl,3,2,0
7126,23,rateus-pl,3,3,3
7126,23,rateus-pl,3,4,26
7128,23,rateus-pl,0,0,58
7128,23,rateus-pl,0,1,60
7128,23,rateus-pl,0,2,57
7128,23,rateus-pl,0,3,42
7128,23,rateus-pl,0,4,47
7129,23,rateus-pl,1,0,50
7129,23,rateus-pl,1,1,46
7129,23,rateus-pl,1,2,53
7129,23,rateus-pl,1,3,73
7129,23,rateus-pl,1,4,69
7130,23,rateus-pl,2,0,96
7130,23,rateus-pl,2,1,57
7130,23,rateus-pl,2,2,2
7130,23,rateus-pl,2,3,50
7130,23,rateus-pl,2,4,79
7131,23,rateus-pl,0,0,15
7131,23,rateus-pl,0,1,38
7131,23,rateus-pl,0,2,56
7131,23,rateus-pl,0,3,0
7131,23,rateus-pl,0,4,0
7132,23,rateus-pl,1,0,21
7132,23,rateus-pl,1,1,51
7132,23,rateus-pl,1,2,48
7132,23,rateus-pl,1,3,99
7132,23,rateus-pl,1,4,30
7133,23,rateus-pl,2,0,99
7133,23,rateus-pl,2,1,69
7133,23,rateus-pl,2,2,0
7133,23,rateus-pl,2,3,27
7133,23,rateus-pl,2,4,99
7134,23,rateus-pl,3,0,82
7134,23,rateus-pl,3,1,81
7134,23,rateus-pl,3,2,78
7134,23,rateus-pl,3,3,81
7134,23,rateus-pl,3,4,86
7135,23,rateus-pl,0,0,0
7135,23,rateus-pl,0,1,70
7135,23,rateus-pl,0,2,76
7135,23,rateus-pl,0,3,2
7135,23,rateus-pl,0,4,18
7136,23,rateus-pl,1,0,15
7136,23,rateus-pl,1,1,71
7136,23,rateus-pl,1,2,60
7136,23,rateus-pl,1,3,99
7136,23,rateus-pl,1,4,0
7138,23,rateus-pl,3,0,82
7138,23,rateus-pl,3,1,85
7138,23,rateus-pl,3,2,2
7138,23,rateus-pl,3,3,1
7138,23,rateus-pl,3,4,81
7139,23,rateus-pl,0,0,15
7139,23,rateus-pl,0,1,60
7139,23,rateus-pl,0,2,72
7139,23,rateus-pl,0,3,0
7139,23,rateus-pl,0,4,15
7140,23,rateus-pl,1,0,0
7140,23,rateus-pl,1,1,99
7140,23,rateus-pl,1,2,50
7140,23,rateus-pl,1,3,98
7140,23,rateus-pl,1,4,0
7141,23,rateus-pl,1,0,20
7141,23,rateus-pl,1,1,67
7141,23,rateus-pl,1,2,76
7141,23,rateus-pl,1,3,93
7141,23,rateus-pl,1,4,59
7142,23,rateus-pl,1,0,49
7142,23,rateus-pl,1,1,3
7142,23,rateus-pl,1,2,2
7142,23,rateus-pl,1,3,48
7142,23,rateus-pl,1,4,1
7143,23,rateus-pl,2,0,71
7143,23,rateus-pl,2,1,3
7143,23,rateus-pl,2,2,3
7143,23,rateus-pl,2,3,3
7143,23,rateus-pl,2,4,22
7144,23,rateus-pl,2,0,91
7144,23,rateus-pl,2,1,46
7144,23,rateus-pl,2,2,1
7144,23,rateus-pl,2,3,0
7144,23,rateus-pl,2,4,71
7145,23,rateus-pl,3,0,91
7145,23,rateus-pl,3,1,66
7145,23,rateus-pl,3,2,2
7145,23,rateus-pl,3,3,6
7145,23,rateus-pl,3,4,96
7146,23,rateus-pl,0,0,11
7146,23,rateus-pl,0,1,69
7146,23,rateus-pl,0,2,75
7146,23,rateus-pl,0,3,18
7146,23,rateus-pl,0,4,8
7147,23,rateus-pl,3,0,70
7147,23,rateus-pl,3,1,45
7147,23,rateus-pl,3,2,7
7147,23,rateus-pl,3,3,37
7147,23,rateus-pl,3,4,73
7148,23,rateus-pl,0,0,67
7148,23,rateus-pl,0,1,61
7148,23,rateus-pl,0,2,99
7148,23,rateus-pl,0,3,81
7148,23,rateus-pl,0,4,64
7149,23,rateus-pl,0,0,9
7149,23,rateus-pl,0,1,64
7149,23,rateus-pl,0,2,69
7149,23,rateus-pl,0,3,3
7149,23,rateus-pl,0,4,4
7151,23,rateus-pl,1,0,6
7151,23,rateus-pl,1,1,48
7151,23,rateus-pl,1,2,48
7151,23,rateus-pl,1,3,81
7151,23,rateus-pl,1,4,47
7152,23,rateus-pl,1,0,69
7152,23,rateus-pl,1,1,54
7152,23,rateus-pl,1,2,23
7152,23,rateus-pl,1,3,61
7152,23,rateus-pl,1,4,53
7153,23,rateus-pl,2,0,99
7153,23,rateus-pl,2,1,99
7153,23,rateus-pl,2,2,99
7153,23,rateus-pl,2,3,99
7153,23,rateus-pl,2,4,99
7154,23,rateus-pl,3,0,86
7154,23,rateus-pl,3,1,36
7154,23,rateus-pl,3,2,8
7154,23,rateus-pl,3,3,27
7154,23,rateus-pl,3,4,88
7155,23,rateus-pl,2,0,92
7155,23,rateus-pl,2,1,56
7155,23,rateus-pl,2,2,26
7155,23,rateus-pl,2,3,60
7155,23,rateus-pl,2,4,86
7156,23,rateus-pl,3,0,94
7156,23,rateus-pl,3,1,48
7156,23,rateus-pl,3,2,2
7156,23,rateus-pl,3,3,1
7156,23,rateus-pl,3,4,80
7158,23,rateus-pl,0,0,5
7158,23,rateus-pl,0,1,98
7158,23,rateus-pl,0,2,97
7158,23,rateus-pl,0,3,1
7158,23,rateus-pl,0,4,0
7159,23,rateus-pl,1,0,0
7159,23,rateus-pl,1,1,99
7159,23,rateus-pl,1,2,99
7159,23,rateus-pl,1,3,98
7159,23,rateus-pl,1,4,75
7165,23,rateus-pl,3,0,88
7165,23,rateus-pl,3,1,50
7165,23,rateus-pl,3,2,0
7165,23,rateus-pl,3,3,57
7165,23,rateus-pl,3,4,51
7166,23,rateus-pl,0,0,23
7166,23,rateus-pl,0,1,66
7166,23,rateus-pl,0,2,70
7166,23,rateus-pl,0,3,51
7166,23,rateus-pl,0,4,2
7168,23,rateus-pl,3,0,84
7168,23,rateus-pl,3,1,47
7168,23,rateus-pl,3,2,0
7168,23,rateus-pl,3,3,46
7168,23,rateus-pl,3,4,76
7169,23,rateus-pl,2,0,86
7169,23,rateus-pl,2,1,69
7169,23,rateus-pl,2,2,14
7169,23,rateus-pl,2,3,57
7169,23,rateus-pl,2,4,80
7170,23,rateus-pl,3,0,49
7170,23,rateus-pl,3,1,0
7170,23,rateus-pl,3,2,0
7170,23,rateus-pl,3,3,0
7170,23,rateus-pl,3,4,0
7172,23,rateus-pl,1,0,33
7172,23,rateus-pl,1,1,44
7172,23,rateus-pl,1,2,73
7172,23,rateus-pl,1,3,67
7172,23,rateus-pl,1,4,57
7173,23,rateus-pl,2,0,98
7173,23,rateus-pl,2,1,75
7173,23,rateus-pl,2,2,0
7173,23,rateus-pl,2,3,13
7173,23,rateus-pl,2,4,99
7174,23,rateus-pl,1,0,4
7174,23,rateus-pl,1,1,13
7174,23,rateus-pl,1,2,77
7174,23,rateus-pl,1,3,79
7174,23,rateus-pl,1,4,65
7176,23,rateus-pl,2,0,79
7176,23,rateus-pl,2,1,80
7176,23,rateus-pl,2,2,6
7176,23,rateus-pl,2,3,82
7176,23,rateus-pl,2,4,81
7177,23,rateus-pl,3,0,99
7177,23,rateus-pl,3,1,48
7177,23,rateus-pl,3,2,1
7177,23,rateus-pl,3,3,60
7177,23,rateus-pl,3,4,97
7178,23,rateus-pl,0,0,8
7178,23,rateus-pl,0,1,82
7178,23,rateus-pl,0,2,78
7178,23,rateus-pl,0,3,51
7178,23,rateus-pl,0,4,13
7179,23,rateus-pl,1,0,67
7179,23,rateus-pl,1,1,62
7179,23,rateus-pl,1,2,54
7179,23,rateus-pl,1,3,55
7179,23,rateus-pl,1,4,58
7181,23,rateus-pl,2,0,72
7181,23,rateus-pl,2,1,51
7181,23,rateus-pl,2,2,16
7181,23,rateus-pl,2,3,0
7181,23,rateus-pl,2,4,75
7183,23,rateus-pl,0,0,11
7183,23,rateus-pl,0,1,70
7183,23,rateus-pl,0,2,64
7183,23,rateus-pl,0,3,66
7183,23,rateus-pl,0,4,17
7185,23,rateus-pl,1,0,38
7185,23,rateus-pl,1,1,68
7185,23,rateus-pl,1,2,27
7185,23,rateus-pl,1,3,99
7185,23,rateus-pl,1,4,97
7186,23,rateus-pl,2,0,73
7186,23,rateus-pl,2,1,48
7186,23,rateus-pl,2,2,0
7186,23,rateus-pl,2,3,12
7186,23,rateus-pl,2,4,65
7187,23,rateus-pl,3,0,99
7187,23,rateus-pl,3,1,99
7187,23,rateus-pl,3,2,99
7187,23,rateus-pl,3,3,99
7187,23,rateus-pl,3,4,99
7189,23,rateus-pl,0,0,61
7189,23,rateus-pl,0,1,43
7189,23,rateus-pl,0,2,33
7189,23,rateus-pl,0,3,41
7189,23,rateus-pl,0,4,48
7190,23,rateus-pl,1,0,61
7190,23,rateus-pl,1,1,64
7190,23,rateus-pl,1,2,29
7190,23,rateus-pl,1,3,96
7190,23,rateus-pl,1,4,39
7192,23,rateus-pl,3,0,88
7192,23,rateus-pl,3,1,27
7192,23,rateus-pl,3,2,0
7192,23,rateus-pl,3,3,80
7192,23,rateus-pl,3,4,69
7195,23,rateus-pl,1,0,1
7195,23,rateus-pl,1,1,94
7195,23,rateus-pl,1,2,98
7195,23,rateus-pl,1,3,99
7195,23,rateus-pl,1,4,0
7197,23,rateus-pl,3,0,49
7197,23,rateus-pl,3,1,0
7197,23,rateus-pl,3,2,1
7197,23,rateus-pl,3,3,0
7197,23,rateus-pl,3,4,0
7198,23,rateus-pl,0,0,1
7198,23,rateus-pl,0,1,87
7198,23,rateus-pl,0,2,99
7198,23,rateus-pl,0,3,70
7198,23,rateus-pl,0,4,8
7200,23,rateus-pl,1,0,25
7200,23,rateus-pl,1,1,97
7200,23,rateus-pl,1,2,66
7200,23,rateus-pl,1,3,80
7200,23,rateus-pl,1,4,55
7201,23,rateus-pl,2,0,69
7201,23,rateus-pl,2,1,49
7201,23,rateus-pl,2,2,31
7201,23,rateus-pl,2,3,21
7201,23,rateus-pl,2,4,71
7203,23,rateus-pl,0,0,36
7203,23,rateus-pl,0,1,29
7203,23,rateus-pl,0,2,61
7203,23,rateus-pl,0,3,71
7203,23,rateus-pl,0,4,17
7204,23,rateus-pl,1,0,0
7204,23,rateus-pl,1,1,90
7204,23,rateus-pl,1,2,69
7204,23,rateus-pl,1,3,99
7204,23,rateus-pl,1,4,12
7205,23,rateus-pl,2,0,85
7205,23,rateus-pl,2,1,51
7205,23,rateus-pl,2,2,17
7205,23,rateus-pl,2,3,15
7205,23,rateus-pl,2,4,70
7206,23,rateus-pl,0,0,10
7206,23,rateus-pl,0,1,47
7206,23,rateus-pl,0,2,66
7206,23,rateus-pl,0,3,36
7206,23,rateus-pl,0,4,7
7207,23,rateus-pl,3,0,98
7207,23,rateus-pl,3,1,59
7207,23,rateus-pl,3,2,0
7207,23,rateus-pl,3,3,0
7207,23,rateus-pl,3,4,70
7209,23,rateus-pl,0,0,99
7209,23,rateus-pl,0,1,99
7209,23,rateus-pl,0,2,99
7209,23,rateus-pl,0,3,99
7209,23,rateus-pl,0,4,99
7212,23,rateus-pl,1,0,9
7212,23,rateus-pl,1,1,73
7212,23,rateus-pl,1,2,77
7212,23,rateus-pl,1,3,80
7212,23,rateus-pl,1,4,17
7213,23,rateus-pl,2,0,99
7213,23,rateus-pl,2,1,50
7213,23,rateus-pl,2,2,0
7213,23,rateus-pl,2,3,0
7213,23,rateus-pl,2,4,99
7214,23,rateus-pl,3,0,49
7214,23,rateus-pl,3,1,48
7214,23,rateus-pl,3,2,27
7214,23,rateus-pl,3,3,24
7214,23,rateus-pl,3,4,80
7217,23,rateus-pl,1,0,2
7217,23,rateus-pl,1,1,8
7217,23,rateus-pl,1,2,11
7217,23,rateus-pl,1,3,7
7217,23,rateus-pl,1,4,3
7218,23,rateus-pl,2,0,84
7218,23,rateus-pl,2,1,64
7218,23,rateus-pl,2,2,21
7218,23,rateus-pl,2,3,29
7218,23,rateus-pl,2,4,86
7219,23,rateus-pl,3,0,67
7219,23,rateus-pl,3,1,12
7219,23,rateus-pl,3,2,0
7219,23,rateus-pl,3,3,1
7219,23,rateus-pl,3,4,0
7220,23,rateus-pl,1,0,12
7220,23,rateus-pl,1,1,72
7220,23,rateus-pl,1,2,49
7220,23,rateus-pl,1,3,99
7220,23,rateus-pl,1,4,11
7221,23,rateus-pl,2,0,87
7221,23,rateus-pl,2,1,2
7221,23,rateus-pl,2,2,2
7221,23,rateus-pl,2,3,0
7221,23,rateus-pl,2,4,49
7224,23,rateus-pl,0,0,99
7224,23,rateus-pl,0,1,99
7224,23,rateus-pl,0,2,99
7224,23,rateus-pl,0,3,99
7224,23,rateus-pl,0,4,99
7225,23,rateus-pl,1,0,16
7225,23,rateus-pl,1,1,64
7225,23,rateus-pl,1,2,34
7225,23,rateus-pl,1,3,90
7225,23,rateus-pl,1,4,4
7228,23,rateus-pl,3,0,49
7228,23,rateus-pl,3,1,10
7228,23,rateus-pl,3,2,8
7228,23,rateus-pl,3,3,8
7228,23,rateus-pl,3,4,9
7229,23,rateus-pl,0,0,6
7229,23,rateus-pl,0,1,56
7229,23,rateus-pl,0,2,78
7229,23,rateus-pl,0,3,2
7229,23,rateus-pl,0,4,2
7231,23,rateus-pl,1,0,18
7231,23,rateus-pl,1,1,87
7231,23,rateus-pl,1,2,99
7231,23,rateus-pl,1,3,89
7231,23,rateus-pl,1,4,10
7233,23,rateus-pl,2,0,95
7233,23,rateus-pl,2,1,61
7233,23,rateus-pl,2,2,0
7233,23,rateus-pl,2,3,27
7233,23,rateus-pl,2,4,94
7234,23,rateus-pl,0,0,9
7234,23,rateus-pl,0,1,81
7234,23,rateus-pl,0,2,91
7234,23,rateus-pl,0,3,21
7234,23,rateus-pl,0,4,5
7236,23,rateus-pl,1,0,25
7236,23,rateus-pl,1,1,66
7236,23,rateus-pl,1,2,52
7236,23,rateus-pl,1,3,66
7236,23,rateus-pl,1,4,25
7238,23,rateus-pl,2,0,97
7238,23,rateus-pl,2,1,96
7238,23,rateus-pl,2,2,0
7238,23,rateus-pl,2,3,66
7238,23,rateus-pl,2,4,99
7239,23,rateus-pl,3,0,90
7239,23,rateus-pl,3,1,51
7239,23,rateus-pl,3,2,3
7239,23,rateus-pl,3,3,15
7239,23,rateus-pl,3,4,48
7240,23,rateus-pl,0,0,11
7240,23,rateus-pl,0,1,76
7240,23,rateus-pl,0,2,88
7240,23,rateus-pl,0,3,12
7240,23,rateus-pl,0,4,5
7244,23,rateus-pl,3,0,70
7244,23,rateus-pl,3,1,33
7244,23,rateus-pl,3,2,0
7244,23,rateus-pl,3,3,6
7244,23,rateus-pl,3,4,72
7245,23,rateus-pl,0,0,9
7245,23,rateus-pl,0,1,85
7245,23,rateus-pl,0,2,78
7245,23,rateus-pl,0,3,12
7245,23,rateus-pl,0,4,6
7247,23,rateus-pl,1,0,38
7247,23,rateus-pl,1,1,65
7247,23,rateus-pl,1,2,69
7247,23,rateus-pl,1,3,86
7247,23,rateus-pl,1,4,59
7248,23,rateus-pl,2,0,74
7248,23,rateus-pl,2,1,64
7248,23,rateus-pl,2,2,5
7248,23,rateus-pl,2,3,67
7248,23,rateus-pl,2,4,92
7250,23,rateus-pl,3,0,49
7250,23,rateus-pl,3,1,0
7250,23,rateus-pl,3,2,0
7250,23,rateus-pl,3,3,0
7250,23,rateus-pl,3,4,0
7251,23,rateus-pl,0,0,0
7251,23,rateus-pl,0,1,47
7251,23,rateus-pl,0,2,63
7251,23,rateus-pl,0,3,48
7251,23,rateus-pl,0,4,0
7253,23,rateus-pl,1,0,0
7253,23,rateus-pl,1,1,79
7253,23,rateus-pl,1,2,98
7253,23,rateus-pl,1,3,99
7253,23,rateus-pl,1,4,23
7254,23,rateus-pl,2,0,97
7254,23,rateus-pl,2,1,95
7254,23,rateus-pl,2,2,0
7254,23,rateus-pl,2,3,0
7254,23,rateus-pl,2,4,98
7255,23,rateus-pl,3,0,61
7255,23,rateus-pl,3,1,5
7255,23,rateus-pl,3,2,0
7255,23,rateus-pl,3,3,26
7255,23,rateus-pl,3,4,5
7259,23,rateus-pl,1,0,0
7259,23,rateus-pl,1,1,67
7259,23,rateus-pl,1,2,92
7259,23,rateus-pl,1,3,99
7259,23,rateus-pl,1,4,70
7260,23,rateus-pl,2,0,99
7260,23,rateus-pl,2,1,99
7260,23,rateus-pl,2,2,47
7260,23,rateus-pl,2,3,68
7260,23,rateus-pl,2,4,73
7261,23,rateus-pl,3,0,71
7261,23,rateus-pl,3,1,48
7261,23,rateus-pl,3,2,45
7261,23,rateus-pl,3,3,63
7261,23,rateus-pl,3,4,53
7264,23,rateus-pl,0,0,0
7264,23,rateus-pl,0,1,65
7264,23,rateus-pl,0,2,74
7264,23,rateus-pl,0,3,99
7264,23,rateus-pl,0,4,1
7265,23,rateus-pl,1,0,0
7265,23,rateus-pl,1,1,48
7265,23,rateus-pl,1,2,99
7265,23,rateus-pl,1,3,94
7265,23,rateus-pl,1,4,48
7266,23,rateus-pl,2,0,99
7266,23,rateus-pl,2,1,52
7266,23,rateus-pl,2,2,0
7266,23,rateus-pl,2,3,0
7266,23,rateus-pl,2,4,99
7269,23,rateus-pl,3,0,48
7269,23,rateus-pl,3,1,48
7269,23,rateus-pl,3,2,49
7269,23,rateus-pl,3,3,50
7269,23,rateus-pl,3,4,49
7271,23,rateus-pl,1,0,0
7271,23,rateus-pl,1,1,98
7271,23,rateus-pl,1,2,99
7271,23,rateus-pl,1,3,99
7271,23,rateus-pl,1,4,81
7272,23,rateus-pl,0,0,0
7272,23,rateus-pl,0,1,77
7272,23,rateus-pl,0,2,80
7272,23,rateus-pl,0,3,71
7272,23,rateus-pl,0,4,0
7274,23,rateus-pl,0,0,28
7274,23,rateus-pl,0,1,44
7274,23,rateus-pl,0,2,4
7274,23,rateus-pl,0,3,5
7274,23,rateus-pl,0,4,7
7275,23,rateus-pl,1,0,18
7275,23,rateus-pl,1,1,62
7275,23,rateus-pl,1,2,62
7275,23,rateus-pl,1,3,78
7275,23,rateus-pl,1,4,35
7278,23,rateus-pl,2,0,75
7278,23,rateus-pl,2,1,49
7278,23,rateus-pl,2,2,1
7278,23,rateus-pl,2,3,2
7278,23,rateus-pl,2,4,93
7279,23,rateus-pl,1,0,52
7279,23,rateus-pl,1,1,59
7279,23,rateus-pl,1,2,51
7279,23,rateus-pl,1,3,50
7279,23,rateus-pl,1,4,27
7280,23,rateus-pl,2,0,99
7280,23,rateus-pl,2,1,66
7280,23,rateus-pl,2,2,2
7280,23,rateus-pl,2,3,60
7280,23,rateus-pl,2,4,99
7281,23,rateus-pl,3,0,60
7281,23,rateus-pl,3,1,51
7281,23,rateus-pl,3,2,2
7281,23,rateus-pl,3,3,5
7281,23,rateus-pl,3,4,12
7282,23,rateus-pl,3,0,72
7282,23,rateus-pl,3,1,50
7282,23,rateus-pl,3,2,7
7282,23,rateus-pl,3,3,14
7282,23,rateus-pl,3,4,35
7283,23,rateus-pl,0,0,1
7283,23,rateus-pl,0,1,98
7283,23,rateus-pl,0,2,97
7283,23,rateus-pl,0,3,1
7283,23,rateus-pl,0,4,0
7285,23,rateus-pl,3,0,52
7285,23,rateus-pl,3,1,0
7285,23,rateus-pl,3,2,1
7285,23,rateus-pl,3,3,0
7285,23,rateus-pl,3,4,1
7286,23,rateus-pl,2,0,97
7286,23,rateus-pl,2,1,89
7286,23,rateus-pl,2,2,0
7286,23,rateus-pl,2,3,25
7286,23,rateus-pl,2,4,98
7287,23,rateus-pl,2,0,99
7287,23,rateus-pl,2,1,75
7287,23,rateus-pl,2,2,0
7287,23,rateus-pl,2,3,7
7287,23,rateus-pl,2,4,99
7288,23,rateus-pl,2,0,33
7288,23,rateus-pl,2,1,75
7288,23,rateus-pl,2,2,55
7288,23,rateus-pl,2,3,21
7288,23,rateus-pl,2,4,10
7289,23,rateus-pl,2,0,86
7289,23,rateus-pl,2,1,57
7289,23,rateus-pl,2,2,0
7289,23,rateus-pl,2,3,0
7289,23,rateus-pl,2,4,89
7290,23,rateus-pl,3,0,84
7290,23,rateus-pl,3,1,52
